id,title,description,category,source,synthetic,template_family,generator_version
S000366,La plataforma me desconecta constantemente,"Puedo entrar, pero al cambiar de sección vuelvo a la pantalla de acceso y no puedo continuar con mi trabajo. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,sesion_expirada,v0.1
S000367,Consulta sobre el estado de una solicitud,¿Cómo verifico si mi registro ya fue completado? El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000368,Integración con Slack,Sería útil enviar información automáticamente a Microsoft Teams.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1
S000369,Necesitamos una vista móvil,Sería útil incorporar tamaño de texto configurable para mejorar el uso de la plataforma. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,mejora_interfaz,v0.1
S000370,Descargar documentos demora demasiado,"La operación no falla, aunque de procesar es mucho más lenta que antes. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1
S000371,No puedo iniciar sesión,"Intento ingresar con mi correo y contraseña, pero el sistema indica que los datos no son válidos desde hace unos minutos.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000372,La plataforma se ralentiza con muchos usuarios,El rendimiento baja notablemente el cierre de mes y las operaciones tardan en completarse. Ya intenté actualizar la página y volver a probar.,rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000373,Automatizar una tarea repetitiva,Quisiera programar la creación de respaldos para que se ejecute una vez al mes.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000374,Siguen cobrando una suscripción cancelada,La suscripción figura cancelada y aun así se procesó la renovación automática. Necesito continuar con el proceso cuanto antes.,pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000375,¿Qué opciones acepta la plataforma?,¿Está disponible la exportación CSV para nuevas suscripciones?,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000376,Cobro posterior a la cancelación,"Cancelé el servicio desde esta mañana, pero hoy apareció un nuevo cargo. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000377,El botón cerrar sesión no termina el acceso,"Después de salir, al volver a la página sigo dentro de la cuenta cada vez que lo intento. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000378,La aplicación queda bloqueada temporalmente,Cada cambio de sección provoca una pausa antes de mostrar el contenido. Antes funcionaba con normalidad.,rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000379,Conectar la plataforma con otro servicio,"Necesitamos una conexión con Microsoft Teams, ya que actualmente no existe. Ya intenté actualizar la página y volver a probar.",solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1
S000380,No puedo cerrar la sesión,La opción de cerrar sesión me devuelve al panel sin finalizar la autenticación. Esto sucede en más de un dispositivo.,acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000381,¿Cuáles son los requisitos?,Quisiera conocer la política de privacidad de la plataforma. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,politicas_requisitos,v0.1
S000382,No llega el correo de recuperación,"El sistema confirma el envío del enlace, aunque no aparece en mi bandeja de entrada desde la semana pasada. Necesito continuar con el proceso cuanto antes.",acceso_autenticacion,synthetic_generator,true,recuperacion_no_recibida,v0.1
S000383,Los cambios no quedan guardados,Guardo el formulario y los cambios desaparecen después de recargar la página. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1
S000384,El archivo generado está dañado,Al intentar exportar la información aparece formato no válido y la operación se detiene.,error_tecnico,synthetic_generator,true,archivo_falla,v0.1
S000385,La aplicación se cierra sola,El sistema deja de responder y se cierra desde el celular al realizar confirmar una operación. Ya intenté actualizar la página y volver a probar.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000386,Necesito corregir los datos fiscales,El comprobante fue emitido con datos antiguos y necesito corregir la razón social.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000387,El sistema se pone lento por las tardes,"Cuando hay varios usuarios conectados, el sistema responde con mucha demora. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000388,La búsqueda demora mucho,"Los filtros funcionan correctamente, aunque la respuesta es demasiado lenta. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000389,Cuenta registrada pero sin activar,"Completé el registro, pero el enlace ya expiró y no puedo iniciar sesión. El problema también fue confirmado por otro usuario.",acceso_autenticacion,synthetic_generator,true,activacion_cuenta,v0.1
S000390,La interfaz se congela unos segundos,"La aplicación no se cierra, pero deja de responder temporalmente de forma intermitente. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000391,Cuenta registrada pero sin activar,El enlace recibido para activar la cuenta muestra activación pendiente desde hace unos minutos. Ya intenté actualizar la página y volver a probar.,acceso_autenticacion,synthetic_generator,true,activacion_cuenta,v0.1
S000392,Información sobre formas de pago,¿Está disponible el acceso por correo para nuevas suscripciones?,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000393,Consulta sobre políticas,Quisiera conocer la política de privacidad de la plataforma. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,politicas_requisitos,v0.1
S000394,No puedo subir archivos,Al intentar exportar la información aparece operación fallida y la operación se detiene. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,archivo_falla,v0.1
S000395,El enlace de activación está vencido,"La cuenta aparece creada, aunque el sistema sigue pidiendo activación y no encuentro una alternativa. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,activacion_cuenta,v0.1
S000396,Necesito conocer el plazo estimado,Necesito saber si unas horas es el tiempo habitual de la activación de una cuenta. Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,tiempos_estimados,v0.1
S000397,Las solicitudes tardan varios segundos,"Las solicitudes devuelven datos correctos, pero el tiempo de respuesta supera cinco segundos. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,api_lenta,v0.1
S000398,No recibo el enlace para restablecer la clave,"El sistema confirma el envío del enlace, aunque no aparece en el correo registrado desde ayer. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,recuperacion_no_recibida,v0.1
S000399,La búsqueda demora mucho,"Los filtros funcionan correctamente, aunque la respuesta es demasiado lenta. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000400,La API responde lentamente,"No hay errores HTTP, pero la latencia aumentó desde ayer. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,api_lenta,v0.1
S000401,Aparecen dos cargos por la misma compra,En el historial de pagos aparecen dos cargos por una sola operación realizada desde ayer.,pagos_facturacion,synthetic_generator,true,cobro_duplicado,v0.1
S000402,Crear permisos personalizados,Quisiera definir permisos específicos para supervisores en lugar de usar perfiles fijos.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000403,Agregar inicio de sesión con Google,Necesitamos un nuevo método de inicio de sesión basado en Microsoft. Esto sucede en más de un dispositivo.,solicitud_funcionalidad,synthetic_generator,true,nuevo_login,v0.1
S000404,Envío programado de reportes,Quisiera programar la creación de respaldos para que se ejecute una vez al mes. Esto sucede en más de un dispositivo.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000405,Quiero saber si existe esta opción,Quiero confirmar si la plataforma permite el acceso para varios usuarios. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,disponibilidad_funcion,v0.1
S000406,Buscar registros toma varios segundos,"Al consultar facturas, la pantalla queda esperando antes de mostrar coincidencias. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000407,El informe tarda varios minutos,"Los datos finales son correctos, pero el procesamiento de ventas es demasiado lento. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000408,¿Qué opciones acepta la plataforma?,Quiero saber qué tipos de archivo acepta actualmente la plataforma. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000409,No puedo completar el cobro,Al confirmar el pago aparece pago denegado y la suscripción no se renueva. Necesito continuar con el proceso cuanto antes.,pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000410,Código 2FA rechazado,La verificación adicional falla en la aplicación web y no me deja acceder a la cuenta. Antes funcionaba con normalidad.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000411,El monto cobrado es incorrecto,La factura muestra servicios no contratados respecto del precio informado. Ya intenté actualizar la página y volver a probar.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000412,No puedo subir archivos,"El proceso de abrir el documento termina, pero el archivo no puede abrirse.",error_tecnico,synthetic_generator,true,archivo_falla,v0.1
S000413,Me cobraron dos veces,La misma factura fue cobrada más de una vez y el proceso queda detenido. Necesito continuar con el proceso cuanto antes.,pagos_facturacion,synthetic_generator,true,cobro_duplicado,v0.1
S000414,La devolución todavía no llega,Necesito devolver una renovación automática porque se realizó por error. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000415,Pagué pero la cuenta sigue vencida,"Realicé el depósito bancario, pero la suscripción todavía figura como pendiente. Ya intenté actualizar la página y volver a probar.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000416,No puedo completar el cobro,El sistema no acepta mi tarjeta de crédito aunque tiene fondos y está habilitado para compras.,pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000417,No se sincronizan los datos externos,Los datos de el sistema contable ya no se sincronizan aunque la conexión sigue habilitada. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000418,Cuenta registrada pero sin activar,El enlace recibido para activar la cuenta muestra enlace inválido desde que cambié la configuración. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,activacion_cuenta,v0.1
